"id";"cust_type";"first_name";"last_name";"ssn";"gender";"dob";"pref_market";"pref_share"
4456;"Active";"Offerdahl";"Chanda";"123-99-7479";"M";2001-02-14;"Y";"Y"
4457;"Prospect";"Nealeigh";"Dayna";"123-99-7479";"M";;"Y";"Y"
4458;"Prospect";"Pasaya";"Fabian";"123-99-7479";"M";1941-12-22;"Y";"Y"
4459;"Active";"Zane";"Keams";"123-99-7479";"M";1940-07-02;"Y";"Y"
4460;"Prospect";"Wendell";"Piles";"123-99-7479";"M";2006-06-06;"Y";"Y"
4461;"Active";"Alexis";"Shutter";"123-99-7479";"M";2003-08-29;"Y";"Y"
4462;"Active";"Safa";"Dakota";"123-99-7479";"M";1972-10-16;"Y";"Y"
4463;"Active";"Intermill";"Rosario";"123-99-7479";"M";1950-11-20;"Y";"Y"
4464;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";;"Y";"Y"
4465;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";;"Y";"Y"
4466;"Closed";"Donna";"Fradette";"123-99-7479";"F";1987-07-23;"Y";"Y"
4467;"Active";"Angelita";"Londre";"123-99-7479";"M";1956-04-13;"Y";"Y"
4468;"Prospect";"Rossetti";"Jose";"123-99-7479";"M";2000-06-08;"Y";"Y"
4469;"Active";"Olson";"Michal";"123-99-7479";"M";;"Y";"Y"
4470;"Active";"Rodden";"Earl";"123-99-7479";"M";1971-05-20;"Y";"Y"
4471;"Active";"Meneley";"Siu";"123-99-7479";"M";;"Y";"Y"
4472;"Closed";"Sifontes";"Katelynn";"123-99-7479";"M";;"Y";"Y"
4473;"Active";"Cavalero";"Ophelia";"123-99-7479";"M";1955-12-07;"Y";"Y"
4474;"Active";"Victorina";"Venturella";"123-99-7479";"M";1978-07-05;"Y";"Y"
4475;"Active";"Veto";"Candra";"123-99-7479";"M";1939-06-23;"Y";"Y"
4476;"Closed";"Grassl";"Shaquita";"123-99-7479";"M";1974-05-27;"Y";"Y"
4477;"Active";"Cheng";"Evelynn";"123-99-7479";"M";1975-01-19;"Y";"Y"
4478;"Prospect";"Difeo";"Gita";"123-99-7479";"M";;"Y";"Y"
4479;"Active";"Thorell";"Annamae";"123-99-7479";"M";;"Y";"Y"
4480;"Prospect";"Barry";"Ebbighausen";"123-99-7479";"M";;"Y";"Y"
4481;"Active";"Henrietta";"Macha";"123-99-7479";"M";1995-07-17;"Y";"Y"
4482;"Active";"Lucero";"Shandra";"123-99-7479";"M";;"Y";"Y"
4483;"Active";"Cannistraro";"Shantell";"123-99-7479";"M";1960-07-06;"Y";"Y"
4484;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1971-12-22;"Y";"Y"
4485;"Prospect";"Genaro";"Mollema";"123-99-7479";"M";1995-02-18;"Y";"Y"
4486;"Active";"Zellman";"Lorelei";"123-99-7479";"M";1951-06-30;"Y";"Y"
4487;"Active";"Araceli";"Elsinger";"123-99-7479";"M";1973-09-11;"Y";"Y"
4488;"Active";"Letitia";"Esteb";"123-99-7479";"M";1998-12-18;"Y";"Y"
4489;"Active";"Omega";"Sagoes";"123-99-7479";"M";1985-08-07;"Y";"Y"
4490;"Active";"Thrams";"Nickolas";"123-99-7479";"M";;"Y";"Y"
4491;"Active";"Landefeld";"Cassidy";"123-99-7479";"M";1996-10-09;"Y";"Y"
4492;"Active";"Dunsmore";"Bobbie";"123-99-7479";"F";1957-06-20;"Y";"Y"
4493;"Active";"Kaitz";"Yvone";"123-99-7479";"M";;"Y";"Y"
4494;"Active";"Macchi";"Renaldo";"123-99-7479";"M";;"Y";"Y"
4495;"Active";"Dallis";"Agatha";"123-99-7479";"M";1989-05-26;"Y";"Y"
4496;"Closed";"Lashon";"Naugher";"123-99-7479";"M";1986-01-20;"Y";"Y"
4497;"Active";"Bondoc";"Lara";"123-99-7479";"M";1940-09-30;"Y";"Y"
4498;"Active";"Garafalo";"Audria";"123-99-7479";"M";1980-08-07;"Y";"Y"
4499;"Active";"Jeane";"Artley";"123-99-7479";"M";;"Y";"Y"
4500;"Closed";"Scharbach";"Gay";"123-99-7479";"M";1996-01-14;"Y";"Y"
4501;"Active";"Jacquelynn";"Raner";"123-99-7479";"M";1985-07-29;"Y";"Y"
4502;"Active";"Maybell";"Guillary";"123-99-7479";"M";1941-01-12;"Y";"Y"
4503;"Active";"Zuckerwar";"Phylis";"123-99-7479";"M";1981-10-16;"Y";"Y"
4504;"Active";"Raul";"Guziak";"123-99-7479";"M";1986-08-09;"Y";"Y"
4505;"Active";"Grossett";"Katia";"123-99-7479";"M";1940-02-05;"Y";"Y"
4506;"Active";"Maribel";"Privatsky";"123-99-7479";"M";1996-07-18;"Y";"Y"
4507;"Prospect";"Josie";"Bason";"123-99-7479";"M";1953-01-15;"Y";"Y"
4508;"Active";"Omeara";"Clarinda";"123-99-7479";"M";;"Y";"Y"
4509;"Prospect";"Delena";"Iglesias";"123-99-7479";"M";2006-03-13;"Y";"Y"
4510;"Active";"Mayhan";"Fran";"123-99-7479";"M";1959-05-23;"Y";"Y"
4511;"Active";"Wan";"Raviele";"123-99-7479";"M";2006-08-25;"Y";"Y"
4512;"Active";"Lilli";"Aguillard";"123-99-7479";"M";1976-12-30;"Y";"Y"
4513;"Active";"Julee";"Bockelman";"123-99-7479";"M";1973-04-27;"Y";"Y"
4514;"Active";"Maritn";"Emelia";"123-99-7479";"M";;"Y";"Y"
4515;"Active";"Jimmie";"Keye";"123-99-7479";"M";1937-06-22;"Y";"Y"
4516;"Active";"Amira";"Cazarez";"123-99-7479";"M";1988-06-10;"Y";"Y"
4517;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1995-08-14;"Y";"Y"
4518;"Prospect";"Mastrogiovann";"Kourtney";"123-99-7479";"M";2005-04-29;"Y";"Y"
4519;"Active";"Lavenia";"Chudy";"123-99-7479";"M";1937-03-08;"Y";"Y"
4520;"Prospect";"Carmel";"Ciolek";"123-99-7479";"M";1981-06-19;"Y";"Y"
4521;"Active";"Rubie";"Mestre";"123-99-7479";"M";2004-12-16;"Y";"Y"
4522;"Active";"Yang";"Gilda";"123-99-7479";"M";;"Y";"Y"
4523;"Prospect";"Flo";"Ruleman";"123-99-7479";"M";1977-04-16;"Y";"Y"
4524;"Active";"Margy";"Ericksen";"123-99-7479";"M";1939-02-17;"Y";"Y"
4525;"Active";"Demetra";"Dinnendahl";"123-99-7479";"M";1951-10-30;"Y";"Y"
4526;"Active";"Borio";"Rosia";"123-99-7479";"M";;"Y";"Y"
4527;"Closed";"Gerri";"Hatke";"123-99-7479";"M";2006-08-16;"Y";"Y"
4528;"Closed";"Ranee";"Haerr";"123-99-7479";"M";1940-11-04;"Y";"Y"
4529;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";;"Y";"Y"
4530;"Active";"Ibale";"Tyisha";"123-99-7479";"M";1978-03-24;"Y";"Y"
4531;"Active";"Gayoso";"Jesusita";"123-99-7479";"M";1973-06-19;"Y";"Y"
4532;"Active";"Stotz";"Millard";"123-99-7479";"M";1933-04-21;"Y";"Y"
4533;"Prospect";"Huge";"Lachelle";"123-99-7479";"M";1980-02-15;"Y";"Y"
4534;"Active";"Alethea";"Fleshner";"123-99-7479";"M";;"Y";"Y"
4535;"Active";"Alex";"Patuto";"123-99-7479";"M";;"Y";"Y"
4536;"Active";"Gigi";"McClour";"123-99-7479";"M";;"Y";"Y"
4537;"Active";"Macioce";"Cuc";"123-99-7479";"M";2004-03-24;"Y";"Y"
4538;"Active";"Dufer";"Julio";"123-99-7479";"M";2001-08-02;"Y";"Y"
4539;"Active";"Depaz";"Bart";"123-99-7479";"M";;"Y";"Y"
4540;"Active";"Kossmann";"Zola";"123-99-7479";"M";;"Y";"Y"
4541;"Active";"Sulema";"Demore";"123-99-7479";"M";1964-05-03;"Y";"Y"
4542;"Active";"Angelica";"Karrenberg";"123-99-7479";"M";1941-06-06;"Y";"Y"
4543;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1955-10-12;"Y";"Y"
4544;"Prospect";"Macina";"Glenna";"123-99-7479";"M";1955-04-01;"Y";"Y"
4545;"Active";"Mattys";"Karlene";"123-99-7479";"M";1951-12-04;"Y";"Y"
4546;"Active";"Linsey";"Zimmerman";"123-99-7479";"M";;"Y";"Y"
4547;"Closed";"Gheewala";"Katherina";"123-99-7479";"M";1975-05-27;"Y";"Y"
4548;"Active";"Pahnke";"Deadra";"123-99-7479";"M";1970-07-12;"Y";"Y"
4549;"Active";"Adelina";"Woolverton";"123-99-7479";"M";1935-07-13;"Y";"Y"
4550;"Active";"Konarik";"Randa";"123-99-7479";"M";1946-03-09;"Y";"Y"
4551;"Active";"Petra";"Villot";"123-99-7479";"M";;"Y";"Y"
4552;"Active";"Ida";"Santaniello";"123-99-7479";"F";1980-03-12;"Y";"Y"
4553;"Active";"Laske";"Qiana";"123-99-7479";"M";1993-10-22;"Y";"Y"
4554;"Active";"Epolito";"Robena";"123-99-7479";"M";1983-01-18;"Y";"Y"
4555;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";;"Y";"Y"
4556;"Closed";"Winik";"Krystle";"123-99-7479";"M";;"Y";"Y"
4557;"Active";"Stlawrence";"Tonie";"123-99-7479";"M";1946-02-22;"Y";"Y"
4558;"Active";"Russel";"Jimmerson";"123-99-7479";"M";1964-08-29;"Y";"Y"
4559;"Active";"Plantenberg";"Erick";"123-99-7479";"M";1941-05-21;"Y";"Y"
4560;"Active";"Petchulis";"Jacquelynn";"123-99-7479";"M";1977-12-19;"Y";"Y"
4561;"Closed";"Tomika";"Zeliff";"123-99-7479";"M";1976-03-10;"Y";"Y"
4562;"Active";"Waskin";"Marisol";"123-99-7479";"M";1984-08-31;"Y";"Y"
4563;"Prospect";"Joanie";"Poska";"123-99-7479";"M";1970-01-10;"Y";"Y"
4564;"Active";"Brickley";"Lindy";"123-99-7479";"M";;"Y";"Y"
4565;"Active";"Duonola";"Kayla";"123-99-7479";"M";2005-08-23;"Y";"Y"
4566;"Active";"Karma";"Sajor";"123-99-7479";"M";1966-09-17;"Y";"Y"
4567;"Prospect";"Rudolph";"Beckom";"123-99-7479";"M";;"Y";"Y"
4568;"Active";"Trena";"Guiterez";"123-99-7479";"M";1953-04-15;"Y";"Y"
4569;"Active";"Hickernell";"Agatha";"123-99-7479";"M";1969-05-27;"Y";"Y"
4570;"Prospect";"SYSTEM";"MIGRATION";"123-99-7479";"M";2005-07-08;"Y";"Y"
4571;"Active";"Bakey";"Bev";"123-99-7479";"M";1975-11-09;"Y";"Y"
4572;"Prospect";"Guske";"Rhea";"123-99-7479";"M";1992-05-15;"Y";"Y"
4573;"Active";"Conroy";"Janessa";"123-99-7479";"M";1948-07-12;"Y";"Y"
4574;"Active";"Zehnder";"Tyrone";"123-99-7479";"M";1974-04-28;"Y";"Y"
4575;"Active";"Georgette";"Eviston";"123-99-7479";"M";1971-05-14;"Y";"Y"
4576;"Active";"Wigton";"Lissa";"123-99-7479";"M";1981-04-23;"Y";"Y"
4577;"Prospect";"Vasi";"Antionette";"123-99-7479";"M";1944-06-19;"Y";"Y"
4578;"Active";"Eleonor";"Barahona";"123-99-7479";"M";1981-07-06;"Y";"Y"
4579;"Prospect";"Elhassan";"Carina";"123-99-7479";"M";1976-12-11;"Y";"Y"
4580;"Active";"Delcambre";"Denna";"123-99-7479";"M";1980-11-30;"Y";"Y"
4581;"Active";"Dorthea";"Klecker";"123-99-7479";"M";1992-01-04;"Y";"Y"
4582;"Active";"Sane";"Warren";"123-99-7479";"M";2005-08-17;"Y";"Y"
4583;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1985-08-12;"Y";"Y"
4584;"Active";"Jean";"Kanjirathinga";"123-99-7479";"F";1975-05-25;"Y";"Y"
4585;"Closed";"McCullen";"Dionne";"123-99-7479";"M";1936-05-31;"Y";"Y"
4586;"Active";"Demetria";"Strech";"123-99-7479";"M";;"Y";"Y"
4587;"Active";"Kounthong";"Marica";"123-99-7479";"M";1989-06-03;"Y";"Y"
4588;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1957-02-22;"Y";"Y"
4589;"Active";"Kristopher";"Servantez";"123-99-7479";"M";1936-01-21;"Y";"Y"
4590;"Active";"Disher";"Lashay";"123-99-7479";"M";2004-01-12;"Y";"Y"
4591;"Active";"Edna";"Varley";"123-99-7479";"F";1969-11-06;"Y";"Y"
4592;"Active";"Schwaderer";"Lorriane";"123-99-7479";"M";;"Y";"Y"
4593;"Active";"Giuseppina";"Bugett";"123-99-7479";"M";1936-03-02;"Y";"Y"
4594;"Closed";"Linardi";"Pia";"123-99-7479";"M";;"Y";"Y"
4595;"Active";"Lok";"Mariann";"123-99-7479";"M";1993-04-18;"Y";"Y"
4596;"Active";"Laurel";"Pleasants";"123-99-7479";"M";;"Y";"Y"
4597;"Active";"Gentry";"Junita";"123-99-7479";"M";1941-02-27;"Y";"Y"
4598;"Active";"Armida";"Nordahl";"123-99-7479";"M";1957-06-19;"Y";"Y"
4599;"Prospect";"Bushfield";"April";"123-99-7479";"F";1956-06-02;"Y";"Y"
4600;"Prospect";"SYSTEM";"MIGRATION";"123-99-7479";"M";1942-04-10;"Y";"Y"
4601;"Active";"Marecki";"Angla";"123-99-7479";"M";1956-03-18;"Y";"Y"
4602;"Closed";"Wyland";"Farah";"123-99-7479";"M";1946-03-10;"Y";"Y"
4603;"Active";"Tristan";"Lansdowne";"123-99-7479";"M";;"Y";"Y"
4604;"Active";"Seymour";"Hedge";"123-99-7479";"M";1955-06-26;"Y";"Y"
4605;"Closed";"Gorder";"Delpha";"123-99-7479";"M";1982-06-25;"Y";"Y"
4606;"Active";"Gena";"McGurk";"123-99-7479";"M";1944-05-24;"Y";"Y"
4607;"Closed";"Cinda";"Farias";"123-99-7479";"M";1982-10-25;"Y";"Y"
4608;"Active";"Noriego";"Joellen";"123-99-7479";"M";;"Y";"Y"
4609;"Active";"Mosbrucker";"Cherish";"123-99-7479";"M";1938-05-01;"Y";"Y"
4610;"Active";"Medez";"Nita";"123-99-7479";"M";1961-09-12;"Y";"Y"
4611;"Active";"Francene";"Wiede";"123-99-7479";"M";;"Y";"Y"
4612;"Active";"Porsche";"Labelle";"123-99-7479";"M";1939-03-10;"Y";"Y"
4613;"Active";"Stotz";"Tessa";"123-99-7479";"M";1934-12-29;"Y";"Y"
4614;"Active";"Franklyn";"Skeens";"123-99-7479";"M";2003-07-13;"Y";"Y"
4615;"Prospect";"Guzzo";"Eloy";"123-99-7479";"M";1943-08-30;"Y";"Y"
4616;"Active";"Gato";"Claudia";"123-99-7479";"F";1975-08-05;"Y";"Y"
4617;"Active";"Pura";"Marseilles";"123-99-7479";"M";;"Y";"Y"
4618;"Active";"Athy";"Judith";"123-99-7479";"F";;"Y";"Y"
4619;"Active";"Melba";"Chessor";"123-99-7479";"M";1968-08-21;"Y";"Y"
4620;"Active";"Middleton";"Charlsie";"123-99-7479";"M";1992-02-07;"Y";"Y"
4621;"Prospect";"Lippitt";"Michale";"123-99-7479";"M";1985-01-14;"Y";"Y"
4622;"Active";"Brande";"Heggie";"123-99-7479";"M";1990-05-05;"Y";"Y"
4623;"Active";"McKaughan";"Lakendra";"123-99-7479";"M";;"Y";"Y"
4624;"Active";"Laperriere";"Marianela";"123-99-7479";"M";;"Y";"Y"
4625;"Active";"Reddout";"Danial";"123-99-7479";"M";;"Y";"Y"
4626;"Active";"Crary";"Lawanna";"123-99-7479";"M";1963-12-19;"Y";"Y"
4627;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1946-12-17;"Y";"Y"
4628;"Active";"Gilder";"Vashti";"123-99-7479";"M";2003-01-23;"Y";"Y"
4629;"Active";"Sarkis";"Misti";"123-99-7479";"M";1961-12-30;"Y";"Y"
4630;"Active";"Tari";"Cayouette";"123-99-7479";"M";2006-07-09;"Y";"Y"
4631;"Active";"Eugena";"Emert";"123-99-7479";"M";1964-04-22;"Y";"Y"
4632;"Active";"Miskelly";"Terra";"123-99-7479";"M";1941-03-21;"Y";"Y"
4633;"Active";"Bleck";"Meagan";"123-99-7479";"M";1995-08-28;"Y";"Y"
4634;"Active";"Neil";"Benitez";"123-99-7479";"M";1958-11-20;"Y";"Y"
4635;"Prospect";"Porsche";"Gutowski";"123-99-7479";"M";;"Y";"Y"
4636;"Prospect";"Maira";"Stoffa";"123-99-7479";"M";1943-12-19;"Y";"Y"
4637;"Closed";"Demeester";"Haley";"123-99-7479";"M";2006-04-29;"Y";"Y"
4638;"Closed";"Zenaida";"Faro";"123-99-7479";"M";1982-05-10;"Y";"Y"
4639;"Active";"Glendora";"Balcazar";"123-99-7479";"M";1988-02-21;"Y";"Y"
4640;"Closed";"Minnerly";"Bettyann";"123-99-7479";"M";1937-06-03;"Y";"Y"
4641;"Active";"Odelia";"Arseneau";"123-99-7479";"M";;"Y";"Y"
4642;"Active";"Roman";"Poniatoski";"123-99-7479";"M";1949-11-01;"Y";"Y"
4643;"Active";"Dimple";"Spahn";"123-99-7479";"M";1936-10-26;"Y";"Y"
4644;"Active";"Sexauer";"Keenan";"123-99-7479";"M";1992-04-14;"Y";"Y"
4645;"Closed";"Lila";"Sedam";"123-99-7479";"M";;"Y";"Y"
4646;"Active";"Harold";"Broch";"123-99-7479";"M";1985-02-12;"Y";"Y"
4647;"Active";"Lindner";"Jolie";"123-99-7479";"M";1938-07-10;"Y";"Y"
4648;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1938-08-24;"Y";"Y"
4649;"Active";"Vicenta";"Klopf";"123-99-7479";"M";1994-10-27;"Y";"Y"
4650;"Active";"Hunsucker";"Alejandrina";"123-99-7479";"M";1948-09-25;"Y";"Y"
4651;"Closed";"Fouquet";"Tona";"123-99-7479";"M";1943-11-19;"Y";"Y"
4652;"Active";"Fabry";"Roberto";"123-99-7479";"M";1986-04-08;"Y";"Y"
4653;"Active";"Saran";"Gobea";"123-99-7479";"M";1970-08-14;"Y";"Y"
4654;"Active";"Ambres";"Harvey";"123-99-7479";"M";1979-04-06;"Y";"Y"
4655;"Active";"Ruben";"Defiore";"123-99-7479";"M";1936-08-17;"Y";"Y"
4656;"Active";"Fricke";"Sommer";"123-99-7479";"M";;"Y";"Y"
4657;"Closed";"Kurt";"Alberti";"123-99-7479";"M";1936-01-18;"Y";"Y"
4658;"Prospect";"Shaban";"Jacques";"123-99-7479";"M";1934-10-07;"Y";"Y"
4659;"Prospect";"Khong";"Stormy";"123-99-7479";"M";1935-05-21;"Y";"Y"
4660;"Closed";"Sulejmanovski";"Quintin";"123-99-7479";"M";1964-11-21;"Y";"Y"
4661;"Active";"Masiejczyk";"Jospeh";"123-99-7479";"M";1996-02-26;"Y";"Y"
4662;"Active";"Georgeanna";"Richards";"123-99-7479";"M";2001-11-02;"Y";"Y"
4663;"Active";"Librada";"Curren";"123-99-7479";"M";;"Y";"Y"
4664;"Active";"Gehret";"Pei";"123-99-7479";"M";;"Y";"Y"
4665;"Active";"Guardian";"Dino";"123-99-7479";"M";;"Y";"Y"
4666;"Closed";"Crombie";"Majorie";"123-99-7479";"M";1933-11-03;"Y";"Y"
4667;"Prospect";"Lazaro";"Saltern";"123-99-7479";"M";1949-12-10;"Y";"Y"
4668;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";;"Y";"Y"
4669;"Closed";"Pentek";"Stephane";"123-99-7479";"M";;"Y";"Y"
4670;"Prospect";"Borgman";"Terrell";"123-99-7479";"M";1979-06-27;"Y";"Y"
4671;"Closed";"Haney";"Marlon";"123-99-7479";"M";2004-03-31;"Y";"Y"
4672;"Active";"Somer";"Mapp";"123-99-7479";"M";1946-01-13;"Y";"Y"
4673;"Closed";"Strayham";"Nikole";"123-99-7479";"M";1988-09-02;"Y";"Y"
4674;"Active";"Titsworth";"Miles";"123-99-7479";"M";1993-10-02;"Y";"Y"
4675;"Active";"Melony";"Sahler";"123-99-7479";"M";;"Y";"Y"
4676;"Active";"Strutynski";"Pauline";"123-99-7479";"F";1968-10-13;"Y";"Y"
4677;"Active";"Locsin";"Whitney";"123-99-7479";"M";1991-12-19;"Y";"Y"
4678;"Prospect";"Muskrat";"Georgie";"123-99-7479";"M";;"Y";"Y"
4679;"Active";"McCatty";"Dudley";"123-99-7479";"M";;"Y";"Y"
4680;"Active";"McGreen";"Dionne";"123-99-7479";"M";2000-03-31;"Y";"Y"
4681;"Prospect";"Zenaida";"Bystron";"123-99-7479";"M";1957-10-28;"Y";"Y"
4682;"Active";"Herman";"Mateja";"123-99-7479";"M";1962-05-18;"Y";"Y"
4683;"Active";"Apodoca";"Annie";"123-99-7479";"F";1944-03-08;"Y";"Y"
4684;"Active";"Federer";"Dorinda";"123-99-7479";"M";1985-07-19;"Y";"Y"
4685;"Active";"Michal";"Orr";"123-99-7479";"M";2005-04-01;"Y";"Y"
4686;"Active";"Beverly";"Khalife";"123-99-7479";"F";;"Y";"Y"
4687;"Active";"Sluyter";"Brenton";"123-99-7479";"M";;"Y";"Y"
4688;"Active";"Stoutner";"Lizzette";"123-99-7479";"M";1971-03-01;"Y";"Y"
4689;"Prospect";"Holyoak";"Omega";"123-99-7479";"M";2006-04-30;"Y";"Y"
4690;"Active";"Carly";"Currin";"123-99-7479";"M";;"Y";"Y"
4691;"Active";"Sochocki";"Carylon";"123-99-7479";"M";;"Y";"Y"
4692;"Active";"Snare";"Rafaela";"123-99-7479";"M";2001-01-13;"Y";"Y"
4693;"Active";"Rentar";"Hazel";"123-99-7479";"F";1958-09-28;"Y";"Y"
4694;"Active";"Shizuko";"Vankampen";"123-99-7479";"M";1958-08-18;"Y";"Y"
4695;"Active";"Dool";"Avril";"123-99-7479";"M";;"Y";"Y"
4696;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1992-04-29;"Y";"Y"
4697;"Active";"Gurrero";"Kerstin";"123-99-7479";"M";;"Y";"Y"
4698;"Active";"Salvage";"Alissa";"123-99-7479";"M";1955-11-04;"Y";"Y"
4699;"Active";"Janay";"Helgerman";"123-99-7479";"M";1978-02-05;"Y";"Y"
4700;"Active";"Vanderberg";"Flo";"123-99-7479";"M";;"Y";"Y"
4701;"Active";"Regine";"Stych";"123-99-7479";"M";1946-08-10;"Y";"Y"
4702;"Active";"Baade";"Charlotte";"123-99-7479";"F";1934-01-01;"Y";"Y"
4703;"Active";"Balser";"Raul";"123-99-7479";"M";1968-09-07;"Y";"Y"
4704;"Active";"Altomare";"Sonya";"123-99-7479";"M";2004-01-10;"Y";"Y"
4705;"Closed";"Stoneman";"Marty";"123-99-7479";"M";2004-05-24;"Y";"Y"
4706;"Prospect";"Straatmann";"Gretta";"123-99-7479";"M";1951-12-17;"Y";"Y"
4707;"Closed";"Rieben";"Shannon";"123-99-7479";"F";1995-05-25;"Y";"Y"
4708;"Active";"Symanski";"Ahmad";"123-99-7479";"M";1990-12-21;"Y";"Y"
4709;"Active";"Paul";"Andelman";"123-99-7479";"M";1996-02-04;"Y";"Y"
4710;"Prospect";"Cherry";"Rosko";"123-99-7479";"M";1968-02-07;"Y";"Y"
4711;"Prospect";"Brussel";"Tracey";"123-99-7479";"F";1998-12-10;"Y";"Y"
4712;"Active";"Ahlheim";"Verlie";"123-99-7479";"M";;"Y";"Y"
4713;"Active";"Ruezga";"Phil";"123-99-7479";"M";1953-07-27;"Y";"Y"
4714;"Active";"Kamimura";"Terrell";"123-99-7479";"M";1934-01-17;"Y";"Y"
4715;"Active";"Spindler";"Glory";"123-99-7479";"M";1948-04-16;"Y";"Y"
4716;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1933-01-17;"Y";"Y"
4717;"Active";"Noah";"Appello";"123-99-7479";"M";1953-03-16;"Y";"Y"
4718;"Active";"Roser";"Kena";"123-99-7479";"M";2004-08-09;"Y";"Y"
4719;"Active";"Wackenhut";"Sadie";"123-99-7479";"M";;"Y";"Y"
4720;"Active";"Stedronsky";"Chastity";"123-99-7479";"M";1965-02-09;"Y";"Y"
4721;"Closed";"Krenke";"Bernie";"123-99-7479";"M";;"Y";"Y"
4722;"Active";"Rinaldis";"Glendora";"123-99-7479";"M";;"Y";"Y"
4723;"Prospect";"Bellefeuille";"Esther";"123-99-7479";"F";1960-09-19;"Y";"Y"
4724;"Active";"Hjermstad";"Marietta";"123-99-7479";"M";1991-06-28;"Y";"Y"
4725;"Active";"Wheatley";"Thurman";"123-99-7479";"M";;"Y";"Y"
4726;"Closed";"Rahoche";"Ardell";"123-99-7479";"M";1997-12-24;"Y";"Y"
4727;"Prospect";"Maschio";"Annalisa";"123-99-7479";"M";1997-12-13;"Y";"Y"
4728;"Prospect";"Loron";"Merilyn";"123-99-7479";"M";1979-08-16;"Y";"Y"
4729;"Active";"Eliassen";"Junita";"123-99-7479";"M";1968-08-04;"Y";"Y"
4730;"Prospect";"Danita";"Biedrzycki";"123-99-7479";"M";1936-07-24;"Y";"Y"
4731;"Active";"Taliulu";"Rina";"123-99-7479";"M";;"Y";"Y"
4732;"Prospect";"Marra";"Karon";"123-99-7479";"M";1952-06-05;"Y";"Y"
4733;"Active";"McKibbin";"Daron";"123-99-7479";"M";1995-06-04;"Y";"Y"
4734;"Active";"Nydia";"McKirgan";"123-99-7479";"M";1971-10-07;"Y";"Y"
4735;"Active";"Pizzuti";"Louisa";"123-99-7479";"M";1939-02-17;"Y";"Y"
4736;"Prospect";"Calip";"Karan";"123-99-7479";"M";1974-04-25;"Y";"Y"
4737;"Active";"Dannie";"Sledz";"123-99-7479";"M";;"Y";"Y"
4738;"Prospect";"Stpeters";"Jo";"123-99-7479";"F";1938-08-19;"Y";"Y"
4739;"Prospect";"Lashbaugh";"Brittanie";"123-99-7479";"M";;"Y";"Y"
4740;"Prospect";"Colicchio";"Andera";"123-99-7479";"M";;"Y";"Y"
4741;"Closed";"Keefner";"Delmer";"123-99-7479";"M";1933-03-26;"Y";"Y"
4742;"Active";"Hammons";"Altha";"123-99-7479";"M";;"Y";"Y"
4743;"Active";"Dahlstedt";"Nadene";"123-99-7479";"M";1964-11-11;"Y";"Y"
4744;"Closed";"Yu";"Aduddell";"123-99-7479";"M";1960-05-18;"Y";"Y"
4745;"Active";"Groetken";"Babette";"123-99-7479";"M";1952-05-18;"Y";"Y"
4746;"Active";"Karyn";"Zamborsky";"123-99-7479";"M";1934-06-14;"Y";"Y"
4747;"Prospect";"Monroe";"Lefaver";"123-99-7479";"M";1986-05-22;"Y";"Y"
4748;"Prospect";"Matilde";"Kassell";"123-99-7479";"M";1967-01-06;"Y";"Y"
4749;"Closed";"SYSTEM";"MIGRATION";"123-99-7479";"M";1997-04-03;"Y";"Y"
4750;"Active";"Matava";"Matilda";"123-99-7479";"M";;"Y";"Y"
4751;"Active";"Caleb";"Zimerman";"123-99-7479";"M";;"Y";"Y"
4752;"Active";"Raymond";"Kennan";"123-99-7479";"M";1976-02-06;"Y";"Y"
4753;"Prospect";"Marcos";"Erber";"123-99-7479";"M";;"Y";"Y"
4754;"Prospect";"Louvenia";"Kahl";"123-99-7479";"M";1949-07-09;"Y";"Y"
4755;"Prospect";"Dessie";"Bissen";"123-99-7479";"M";1950-09-30;"Y";"Y"
4756;"Active";"Arne";"Rueben";"123-99-7479";"M";1943-11-16;"Y";"Y"
4757;"Prospect";"Netzel";"Senaida";"123-99-7479";"M";2002-09-07;"Y";"Y"
4758;"Prospect";"Goich";"Iraida";"123-99-7479";"M";2000-09-08;"Y";"Y"
4759;"Active";"Odette";"Torelli";"123-99-7479";"M";1987-02-17;"Y";"Y"
4760;"Active";"Garduno";"Fausto";"123-99-7479";"M";2006-02-04;"Y";"Y"
4761;"Active";"Jeanetta";"Fontanetta";"123-99-7479";"M";;"Y";"Y"
4762;"Active";"Lashawnda";"Salvietti";"123-99-7479";"M";1988-11-12;"Y";"Y"
